# Ausgabe:______________________________________________________
# Zeit	X	Y	Z	VX	VY	VZ	L	E
44.67	-14.7333	-9.55418	3.81202e-12	-0.36562	-0.20316	7.15931e-14	0.5	0.0305282
44.68	-14.7369	-9.55621	3.81274e-12	-0.365593	-0.203142	7.17495e-14	0.5	0.0305282
44.69	-14.7406	-9.55825	3.81346e-12	-0.365566	-0.203124	7.1863e-14	0.5	0.0305282
44.7	-14.7442	-9.56028	3.81418e-12	-0.365539	-0.203107	7.18872e-14	0.5	0.0305282
44.71	-14.7479	-9.56231	3.8149e-12	-0.365511	-0.203089	7.18895e-14	0.5	0.0305282
44.72	-14.7515	-9.56434	3.81562e-12	-0.365484	-0.203071	7.19358e-14	0.5	0.0305282
44.73	-14.7552	-9.56637	3.81634e-12	-0.365457	-0.203054	7.18777e-14	0.5	0.0305282
44.74	-14.7588	-9.5684	3.81706e-12	-0.36543	-0.203036	7.192e-14	0.5	0.0305281
44.75	-14.7625	-9.57043	3.81777e-12	-0.365403	-0.203019	7.18323e-14	0.5	0.0305281
44.76	-14.7661	-9.57246	3.81849e-12	-0.365376	-0.203001	7.17708e-14	0.5	0.0305281
44.77	-14.7698	-9.57449	3.81921e-12	-0.365349	-0.202984	7.17034e-14	0.5	0.0305281
44.78	-14.7735	-9.57652	3.81993e-12	-0.365322	-0.202966	7.17552e-14	0.5	0.0305281
44.79	-14.7771	-9.57855	3.82064e-12	-0.365295	-0.202948	7.18602e-14	0.5	0.0305281
44.8	-14.7808	-9.58058	3.82136e-12	-0.365268	-0.202931	7.18811e-14	0.5	0.0305281
44.81	-14.7844	-9.58261	3.82208e-12	-0.36524	-0.202913	7.20451e-14	0.5	0.0305281
44.82	-14.7881	-9.58464	3.82281e-12	-0.365213	-0.202896	7.21255e-14	0.5	0.0305281
44.83	-14.7917	-9.58666	3.82353e-12	-0.365186	-0.202878	7.20976e-14	0.5	0.0305281
44.84	-14.7954	-9.58869	3.82425e-12	-0.365159	-0.202861	7.22356e-14	0.5	0.0305281
44.85	-14.799	-9.59072	3.82497e-12	-0.365132	-0.202843	7.23556e-14	0.5	0.0305281
44.86	-14.8027	-9.59275	3.8257e-12	-0.365105	-0.202826	7.23342e-14	0.5	0.0305281
44.87	-14.8063	-9.59478	3.82642e-12	-0.365078	-0.202808	7.22785e-14	0.5	0.0305281
44.88	-14.81	-9.59681	3.82714e-12	-0.365051	-0.202791	7.242e-14	0.5	0.0305281
44.89	-14.8136	-9.59883	3.82787e-12	-0.365025	-0.202773	7.23532e-14	0.5	0.0305281
44.9	-14.8173	-9.60086	3.82859e-12	-0.364998	-0.202756	7.23808e-14	0.5	0.0305281
44.91	-14.8209	-9.60289	3.82931e-12	-0.364971	-0.202739	7.24894e-14	0.5	0.0305281
44.92	-14.8246	-9.60492	3.83004e-12	-0.364944	-0.202721	7.2534e-14	0.5	0.0305281
44.93	-14.8282	-9.60694	3.83077e-12	-0.364917	-0.202704	7.26603e-14	0.5	0.0305281
44.94	-14.8319	-9.60897	3.83149e-12	-0.36489	-0.202686	7.24982e-14	0.5	0.0305281
44.95	-14.8355	-9.611	3.83222e-12	-0.364863	-0.202669	7.23785e-14	0.5	0.0305281
44.96	-14.8392	-9.61302	3.83294e-12	-0.364836	-0.202651	7.22794e-14	0.5	0.0305281
44.97	-14.8428	-9.61505	3.83366e-12	-0.364809	-0.202634	7.22423e-14	0.5	0.0305281
44.98	-14.8465	-9.61708	3.83438e-12	-0.364783	-0.202617	7.21377e-14	0.5	0.0305281
44.99	-14.8501	-9.6191	3.8351e-12	-0.364756	-0.202599	7.21176e-14	0.5	0.0305281
45	-14.8538	-9.62113	3.83582e-12	-0.364729	-0.202582	7.19751e-14	0.5	0.0305281
45.01	-14.8574	-9.62315	3.83654e-12	-0.364702	-0.202565	7.18162e-14	0.5	0.030528
45.02	-14.8611	-9.62518	3.83726e-12	-0.364675	-0.202547	7.16708e-14	0.5	0.030528
45.03	-14.8647	-9.6272	3.83797e-12	-0.364649	-0.20253	7.16542e-14	0.5	0.030528
45.04	-14.8683	-9.62923	3.83869e-12	-0.364622	-0.202513	7.17637e-14	0.5	0.030528
45.05	-14.872	-9.63125	3.83941e-12	-0.364595	-0.202495	7.18394e-14	0.5	0.030528
45.06	-14.8756	-9.63328	3.84013e-12	-0.364568	-0.202478	7.16692e-14	0.5	0.030528
45.07	-14.8793	-9.6353	3.84085e-12	-0.364542	-0.202461	7.17852e-14	0.5	0.030528
45.08	-14.8829	-9.63733	3.84156e-12	-0.364515	-0.202443	7.17938e-14	0.5	0.030528
45.09	-14.8866	-9.63935	3.84228e-12	-0.364488	-0.202426	7.17832e-14	0.5	0.030528
45.1	-14.8902	-9.64138	3.843e-12	-0.364462	-0.202409	7.16119e-14	0.5	0.030528
45.11	-14.8939	-9.6434	3.84371e-12	-0.364435	-0.202391	7.14459e-14	0.5	0.030528
45.12	-14.8975	-9.64542	3.84442e-12	-0.364408	-0.202374	7.1308e-14	0.5	0.030528
45.13	-14.9011	-9.64745	3.84514e-12	-0.364382	-0.202357	7.1433e-14	0.5	0.030528
45.14	-14.9048	-9.64947	3.84585e-12	-0.364355	-0.20234	7.15108e-14	0.5	0.030528
45.15	-14.9084	-9.65149	3.84657e-12	-0.364328	-0.202322	7.16382e-14	0.5	0.030528
45.16	-14.9121	-9.65352	3.84729e-12	-0.364302	-0.202305	7.15965e-14	0.5	0.030528
45.17	-14.9157	-9.65554	3.848e-12	-0.364275	-0.202288	7.16171e-14	0.5	0.030528
45.18	-14.9194	-9.65756	3.84872e-12	-0.364248	-0.202271	7.1559e-14	0.5	0.030528
45.19	-14.923	-9.65958	3.84944e-12	-0.364222	-0.202254	7.16998e-14	0.5	0.030528
45.2	-14.9266	-9.66161	3.85015e-12	-0.364195	-0.202236	7.15927e-14	0.5	0.030528
45.21	-14.9303	-9.66363	3.85087e-12	-0.364169	-0.202219	7.17057e-14	0.5	0.030528
45.22	-14.9339	-9.66565	3.85158e-12	-0.364142	-0.202202	7.1691e-14	0.5	0.030528
45.23	-14.9376	-9.66767	3.8523e-12	-0.364116	-0.202185	7.16946e-14	0.5	0.030528
45.24	-14.9412	-9.66969	3.85302e-12	-0.364089	-0.202168	7.16021e-14	0.5	0.030528
45.25	-14.9449	-9.67172	3.85374e-12	-0.364063	-0.202151	7.17515e-14	0.5	0.030528
45.26	-14.9485	-9.67374	3.85445e-12	-0.364036	-0.202133	7.17661e-14	0.5	0.030528
45.27	-14.9521	-9.67576	3.85517e-12	-0.36401	-0.202116	7.18387e-14	0.5	0.030528
45.28	-14.9558	-9.67778	3.85589e-12	-0.363983	-0.202099	7.18701e-14	0.5	0.030528
45.29	-14.9594	-9.6798	3.85661e-12	-0.363957	-0.202082	7.19048e-14	0.5	0.0305279
45.3	-14.9631	-9.68182	3.85733e-12	-0.36393	-0.202065	7.19151e-14	0.5	0.0305279
45.31	-14.9667	-9.68384	3.85805e-12	-0.363904	-0.202048	7.2085e-14	0.5	0.0305279
45.32	-14.9703	-9.68586	3.85877e-12	-0.363877	-0.202031	7.21938e-14	0.5	0.0305279
45.33	-14.974	-9.68788	3.85949e-12	-0.363851	-0.202014	7.21896e-14	0.5	0.0305279
45.34	-14.9776	-9.6899	3.86021e-12	-0.363825	-0.201997	7.2032e-14	0.5	0.0305279
45.35	-14.9812	-9.69192	3.86093e-12	-0.363798	-0.201979	7.18592e-14	0.5	0.0305279
45.36	-14.9849	-9.69394	3.86165e-12	-0.363772	-0.201962	7.19007e-14	0.5	0.0305279
45.37	-14.9885	-9.69596	3.86237e-12	-0.363746	-0.201945	7.17911e-14	0.5	0.0305279
45.38	-14.9922	-9.69798	3.86309e-12	-0.363719	-0.201928	7.16644e-14	0.5	0.0305279
45.39	-14.9958	-9.7	3.8638e-12	-0.363693	-0.201911	7.15197e-14	0.5	0.0305279
45.4	-14.9994	-9.70202	3.86452e-12	-0.363667	-0.201894	7.16083e-14	0.5	0.0305279
45.41	-15.0031	-9.70404	3.86523e-12	-0.36364	-0.201877	7.1723e-14	0.5	0.0305279
45.42	-15.0067	-9.70606	3.86595e-12	-0.363614	-0.20186	7.17027e-14	0.5	0.0305279
45.43	-15.0103	-9.70807	3.86667e-12	-0.363588	-0.201843	7.1536e-14	0.5	0.0305279
45.44	-15.014	-9.71009	3.86738e-12	-0.363561	-0.201826	7.1497e-14	0.5	0.0305279
45.45	-15.0176	-9.71211	3.8681e-12	-0.363535	-0.201809	7.1535e-14	0.5	0.0305279
45.46	-15.0212	-9.71413	3.86881e-12	-0.363509	-0.201792	7.15946e-14	0.5	0.0305279
45.47	-15.0249	-9.71615	3.86953e-12	-0.363483	-0.201775	7.17437e-14	0.5	0.0305279
45.48	-15.0285	-9.71816	3.87025e-12	-0.363456	-0.201758	7.17693e-14	0.5	0.0305279
45.49	-15.0322	-9.72018	3.87097e-12	-0.36343	-0.201741	7.19024e-14	0.5	0.0305279
45.5	-15.0358	-9.7222	3.87169e-12	-0.363404	-0.201724	7.18968e-14	0.5	0.0305279
45.51	-15.0394	-9.72422	3.8724e-12	-0.363378	-0.201708	7.18589e-14	0.5	0.0305279
45.52	-15.0431	-9.72623	3.87312e-12	-0.363352	-0.201691	7.18447e-14	0.5	0.0305279
45.53	-15.0467	-9.72825	3.87384e-12	-0.363325	-0.201674	7.16859e-14	0.5	0.0305279
45.54	-15.0503	-9.73027	3.87456e-12	-0.363299	-0.201657	7.16566e-14	0.5	0.0305279
45.55	-15.054	-9.73228	3.87527e-12	-0.363273	-0.20164	7.16312e-14	0.5	0.0305279
45.56	-15.0576	-9.7343	3.87599e-12	-0.363247	-0.201623	7.15006e-14	0.5	0.0305279
45.57	-15.0612	-9.73631	3.8767e-12	-0.363221	-0.201606	7.16094e-14	0.5	0.0305279
45.58	-15.0648	-9.73833	3.87742e-12	-0.363195	-0.201589	7.15972e-14	0.5	0.0305278
45.59	-15.0685	-9.74035	3.87813e-12	-0.363169	-0.201572	7.14837e-14	0.5	0.0305278
45.6	-15.0721	-9.74236	3.87885e-12	-0.363143	-0.201555	7.15645e-14	0.5	0.0305278
45.61	-15.0757	-9.74438	3.87957e-12	-0.363116	-0.201539	7.17095e-14	0.5	0.0305278
45.62	-15.0794	-9.74639	3.88028e-12	-0.36309	-0.201522	7.1568e-14	0.5	0.0305278
45.63	-15.083	-9.74841	3.881e-12	-0.363064	-0.201505	7.15941e-14	0.5	0.0305278
45.64	-15.0866	-9.75042	3.88172e-12	-0.363038	-0.201488	7.16824e-14	0.5	0.0305278
45.65	-15.0903	-9.75244	3.88243e-12	-0.363012	-0.201471	7.15833e-14	0.5	0.0305278
45.66	-15.0939	-9.75445	3.88315e-12	-0.362986	-0.201454	7.16849e-14	0.5	0.0305278
45.67	-15.0975	-9.75647	3.88386e-12	-0.36296	-0.201438	7.15684e-14	0.5	0.0305278
45.68	-15.1012	-9.75848	3.88458e-12	-0.362934	-0.201421	7.14205e-14	0.5	0.0305278
45.69	-15.1048	-9.76049	3.88529e-12	-0.362908	-0.201404	7.15641e-14	0.5	0.0305278
45.7	-15.1084	-9.76251	3.88601e-12	-0.362882	-0.201387	7.17232e-14	0.5	0.0305278
45.71	-15.112	-9.76452	3.88673e-12	-0.362856	-0.201371	7.16697e-14	0.5	0.0305278
45.72	-15.1157	-9.76654	3.88745e-12	-0.36283	-0.201354	7.17186e-14	0.5	0.0305278
45.73	-15.1193	-9.76855	3.88816e-12	-0.362804	-0.201337	7.18575e-14	0.5	0.0305278
45.74	-15.1229	-9.77056	3.88888e-12	-0.362779	-0.20132	7.18755e-14	0.5	0.0305278
45.75	-15.1266	-9.77257	3.8896e-12	-0.362753	-0.201303	7.1895e-14	0.5	0.0305278
45.76	-15.1302	-9.77459	3.89032e-12	-0.362727	-0.201287	7.1729e-14	0.5	0.0305278
45.77	-15.1338	-9.7766	3.89104e-12	-0.362701	-0.20127	7.16466e-14	0.5	0.0305278
45.78	-15.1374	-9.77861	3.89175e-12	-0.362675	-0.201253	7.16837e-14	0.5	0.0305278
45.79	-15.1411	-9.78063	3.89247e-12	-0.362649	-0.201237	7.18336e-14	0.5	0.0305278
45.8	-15.1447	-9.78264	3.89319e-12	-0.362623	-0.20122	7.18738e-14	0.5	0.0305278
45.81	-15.1483	-9.78465	3.89391e-12	-0.362597	-0.201203	7.19106e-14	0.5	0.0305278
45.82	-15.1519	-9.78666	3.89463e-12	-0.362572	-0.201187	7.19187e-14	0.5	0.0305278
45.83	-15.1556	-9.78867	3.89535e-12	-0.362546	-0.20117	7.1807e-14	0.5	0.0305278
45.84	-15.1592	-9.79068	3.89606e-12	-0.36252	-0.201153	7.18035e-14	0.5	0.0305278
45.85	-15.1628	-9.7927	3.89678e-12	-0.362494	-0.201137	7.17335e-14	0.5	0.0305278
45.86	-15.1664	-9.79471	3.8975e-12	-0.362468	-0.20112	7.15609e-14	0.5	0.0305278
45.87	-15.1701	-9.79672	3.89821e-12	-0.362443	-0.201103	7.15587e-14	0.5	0.0305277
45.88	-15.1737	-9.79873	3.89893e-12	-0.362417	-0.201087	7.17125e-14	0.5	0.0305277
45.89	-15.1773	-9.80074	3.89965e-12	-0.362391	-0.20107	7.17913e-14	0.5	0.0305277
45.9	-15.1809	-9.80275	3.90037e-12	-0.362365	-0.201053	7.18877e-14	0.5	0.0305277
45.91	-15.1846	-9.80476	3.90108e-12	-0.36234	-0.201037	7.14947e-14	0.5	0.0305277
45.92	-15.1882	-9.80677	3.90179e-12	-0.362314	-0.20102	7.13756e-14	0.5	0.0305277
45.93	-15.1918	-9.80878	3.90251e-12	-0.362288	-0.201004	7.14469e-14	0.5	0.0305277
45.94	-15.1954	-9.81079	3.90322e-12	-0.362263	-0.200987	7.14987e-14	0.5	0.0305277
45.95	-15.199	-9.8128	3.90394e-12	-0.362237	-0.20097	7.15938e-14	0.5	0.0305277
45.96	-15.2027	-9.81481	3.90465e-12	-0.362211	-0.200954	7.14396e-14	0.5	0.0305277
45.97	-15.2063	-9.81682	3.90537e-12	-0.362186	-0.200937	7.14579e-14	0.5	0.0305277
45.98	-15.2099	-9.81883	3.90608e-12	-0.36216	-0.200921	7.16041e-14	0.5	0.0305277
45.99	-15.2135	-9.82084	3.9068e-12	-0.362134	-0.200904	7.17356e-14	0.5	0.0305277
46	-15.2172	-9.82285	3.90752e-12	-0.362109	-0.200888	7.1724e-14	0.5	0.0305277
46.01	-15.2208	-9.82486	3.90824e-12	-0.362083	-0.200871	7.15741e-14	0.5	0.0305277
46.02	-15.2244	-9.82686	3.90895e-12	-0.362057	-0.200855	7.14123e-14	0.5	0.0305277
46.03	-15.228	-9.82887	3.90966e-12	-0.362032	-0.200838	7.15282e-14	0.5	0.0305277
46.04	-15.2316	-9.83088	3.91038e-12	-0.362006	-0.200822	7.15011e-14	0.5	0.0305277
46.05	-15.2353	-9.83289	3.9111e-12	-0.361981	-0.200805	7.15867e-14	0.5	0.0305277
46.06	-15.2389	-9.8349	3.91181e-12	-0.361955	-0.200789	7.16319e-14	0.5	0.0305277
46.07	-15.2425	-9.8369	3.91253e-12	-0.36193	-0.200772	7.16798e-14	0.5	0.0305277
46.08	-15.2461	-9.83891	3.91324e-12	-0.361904	-0.200756	7.16011e-14	0.5	0.0305277
46.09	-15.2497	-9.84092	3.91396e-12	-0.361879	-0.200739	7.15658e-14	0.5	0.0305277
46.1	-15.2534	-9.84293	3.91467e-12	-0.361853	-0.200723	7.14254e-14	0.5	0.0305277
46.11	-15.257	-9.84493	3.91539e-12	-0.361828	-0.200706	7.13185e-14	0.5	0.0305277
46.12	-15.2606	-9.84694	3.9161e-12	-0.361802	-0.20069	7.12997e-14	0.5	0.0305277
46.13	-15.2642	-9.84895	3.91681e-12	-0.361777	-0.200673	7.13056e-14	0.5	0.0305277
46.14	-15.2678	-9.85095	3.91753e-12	-0.361751	-0.200657	7.12983e-14	0.5	0.0305277
46.15	-15.2714	-9.85296	3.91824e-12	-0.361726	-0.20064	7.14377e-14	0.5	0.0305277
46.16	-15.2751	-9.85497	3.91895e-12	-0.3617	-0.200624	7.12663e-14	0.5	0.0305277
46.17	-15.2787	-9.85697	3.91967e-12	-0.361675	-0.200608	7.1436e-14	0.5	0.0305276
46.18	-15.2823	-9.85898	3.92038e-12	-0.361649	-0.200591	7.15123e-14	0.5	0.0305276
46.19	-15.2859	-9.86098	3.9211e-12	-0.361624	-0.200575	7.13991e-14	0.5	0.0305276
46.2	-15.2895	-9.86299	3.92181e-12	-0.361599	-0.200558	7.14527e-14	0.5	0.0305276
46.21	-15.2931	-9.86499	3.92253e-12	-0.361573	-0.200542	7.1483e-14	0.5	0.0305276
46.22	-15.2968	-9.867	3.92324e-12	-0.361548	-0.200526	7.13419e-14	0.5	0.0305276
46.23	-15.3004	-9.86901	3.92395e-12	-0.361522	-0.200509	7.14145e-14	0.5	0.0305276
46.24	-15.304	-9.87101	3.92467e-12	-0.361497	-0.200493	7.13137e-14	0.5	0.0305276
46.25	-15.3076	-9.87301	3.92538e-12	-0.361472	-0.200477	7.14115e-14	0.5	0.0305276
46.26	-15.3112	-9.87502	3.9261e-12	-0.361446	-0.20046	7.15008e-14	0.5	0.0305276
46.27	-15.3148	-9.87702	3.92681e-12	-0.361421	-0.200444	7.13459e-14	0.5	0.0305276
46.28	-15.3184	-9.87903	3.92752e-12	-0.361396	-0.200428	7.14808e-14	0.5	0.0305276
46.29	-15.3221	-9.88103	3.92824e-12	-0.361371	-0.200411	7.14233e-14	0.5	0.0305276
46.3	-15.3257	-9.88304	3.92895e-12	-0.361345	-0.200395	7.13791e-14	0.5	0.0305276
46.31	-15.3293	-9.88504	3.92967e-12	-0.36132	-0.200379	7.13874e-14	0.5	0.0305276
46.32	-15.3329	-9.88704	3.93038e-12	-0.361295	-0.200362	7.14088e-14	0.5	0.0305276
46.33	-15.3365	-9.88905	3.9311e-12	-0.361269	-0.200346	7.15294e-14	0.5	0.0305276
46.34	-15.3401	-9.89105	3.93181e-12	-0.361244	-0.20033	7.16913e-14	0.5	0.0305276
46.35	-15.3437	-9.89305	3.93253e-12	-0.361219	-0.200314	7.17489e-14	0.5	0.0305276
46.36	-15.3473	-9.89506	3.93325e-12	-0.361194	-0.200297	7.17181e-14	0.5	0.0305276
46.37	-15.351	-9.89706	3.93396e-12	-0.361169	-0.200281	7.16295e-14	0.5	0.0305276
46.38	-15.3546	-9.89906	3.93468e-12	-0.361143	-0.200265	7.16258e-14	0.5	0.0305276
46.39	-15.3582	-9.90106	3.9354e-12	-0.361118	-0.200249	7.16348e-14	0.5	0.0305276
46.4	-15.3618	-9.90307	3.93611e-12	-0.361093	-0.200232	7.17937e-14	0.5	0.0305276
46.41	-15.3654	-9.90507	3.93683e-12	-0.361068	-0.200216	7.1939e-14	0.5	0.0305276
46.42	-15.369	-9.90707	3.93755e-12	-0.361043	-0.2002	7.18707e-14	0.5	0.0305276
46.43	-15.3726	-9.90907	3.93827e-12	-0.361018	-0.200184	7.18364e-14	0.5	0.0305276
46.44	-15.3762	-9.91107	3.93899e-12	-0.360992	-0.200168	7.17732e-14	0.5	0.0305276
46.45	-15.3798	-9.91308	3.93971e-12	-0.360967	-0.200151	7.19302e-14	0.5	0.0305276
46.46	-15.3834	-9.91508	3.94043e-12	-0.360942	-0.200135	7.21028e-14	0.5	0.0305276
46.47	-15.3871	-9.91708	3.94115e-12	-0.360917	-0.200119	7.20847e-14	0.5	0.0305276
46.48	-15.3907	-9.91908	3.94187e-12	-0.360892	-0.200103	7.20346e-14	0.5	0.0305275
46.49	-15.3943	-9.92108	3.94259e-12	-0.360867	-0.200087	7.21011e-14	0.5	0.0305275
46.5	-15.3979	-9.92308	3.94331e-12	-0.360842	-0.200071	7.20635e-14	0.5	0.0305275
46.51	-15.4015	-9.92508	3.94403e-12	-0.360817	-0.200054	7.21254e-14	0.5	0.0305275
46.52	-15.4051	-9.92708	3.94475e-12	-0.360792	-0.200038	7.20285e-14	0.5	0.0305275
46.53	-15.4087	-9.92908	3.94547e-12	-0.360767	-0.200022	7.19758e-14	0.5	0.0305275
46.54	-15.4123	-9.93108	3.94619e-12	-0.360742	-0.200006	7.20891e-14	0.5	0.0305275
46.55	-15.4159	-9.93308	3.94692e-12	-0.360717	-0.19999	7.22356e-14	0.5	0.0305275
46.56	-15.4195	-9.93508	3.94764e-12	-0.360692	-0.199974	7.21565e-14	0.5	0.0305275
46.57	-15.4231	-9.93708	3.94836e-12	-0.360667	-0.199958	7.21442e-14	0.5	0.0305275
46.58	-15.4267	-9.93908	3.94908e-12	-0.360642	-0.199942	7.20715e-14	0.5	0.0305275
46.59	-15.4303	-9.94108	3.9498e-12	-0.360617	-0.199926	7.20564e-14	0.5	0.0305275
46.6	-15.434	-9.94308	3.95052e-12	-0.360592	-0.19991	7.21391e-14	0.5	0.0305275
46.61	-15.4376	-9.94508	3.95124e-12	-0.360567	-0.199893	7.20264e-14	0.5	0.0305275
46.62	-15.4412	-9.94708	3.95196e-12	-0.360542	-0.199877	7.21254e-14	0.5	0.0305275
46.63	-15.4448	-9.94908	3.95268e-12	-0.360517	-0.199861	7.20566e-14	0.5	0.0305275
46.64	-15.4484	-9.95107	3.95341e-12	-0.360492	-0.199845	7.21382e-14	0.5	0.0305275
46.65	-15.452	-9.95307	3.95413e-12	-0.360467	-0.199829	7.20176e-14	0.5	0.0305275
46.66	-15.4556	-9.95507	3.95485e-12	-0.360442	-0.199813	7.19715e-14	0.5	0.0305275
46.67	-15.4592	-9.95707	3.95556e-12	-0.360418	-0.199797	7.18187e-14	0.5	0.0305275
46.68	-15.4628	-9.95907	3.95628e-12	-0.360393	-0.199781	7.19878e-14	0.5	0.0305275
46.69	-15.4664	-9.96106	3.957e-12	-0.360368	-0.199765	7.18796e-14	0.5	0.0305275
46.7	-15.47	-9.96306	3.95772e-12	-0.360343	-0.199749	7.17406e-14	0.5	0.0305275
46.71	-15.4736	-9.96506	3.95844e-12	-0.360318	-0.199733	7.16619e-14	0.5	0.0305275
46.72	-15.4772	-9.96706	3.95915e-12	-0.360293	-0.199717	7.14982e-14	0.5	0.0305275
46.73	-15.4808	-9.96905	3.95987e-12	-0.360269	-0.199701	7.15497e-14	0.5	0.0305275
46.74	-15.4844	-9.97105	3.96058e-12	-0.360244	-0.199685	7.15406e-14	0.5	0.0305275
46.75	-15.488	-9.97305	3.9613e-12	-0.360219	-0.199669	7.15994e-14	0.5	0.0305275
46.76	-15.4916	-9.97504	3.96201e-12	-0.360194	-0.199653	7.15299e-14	0.5	0.0305275
46.77	-15.4952	-9.97704	3.96273e-12	-0.360169	-0.199637	7.13703e-14	0.5	0.0305275
46.78	-15.4988	-9.97904	3.96344e-12	-0.360145	-0.199621	7.13061e-14	0.5	0.0305275
46.79	-15.5024	-9.98103	3.96415e-12	-0.36012	-0.199606	7.14611e-14	0.5	0.0305274
46.8	-15.506	-9.98303	3.96487e-12	-0.360095	-0.19959	7.14064e-14	0.5	0.0305274
46.81	-15.5096	-9.98502	3.96558e-12	-0.36007	-0.199574	7.12694e-14	0.5	0.0305274
46.82	-15.5132	-9.98702	3.9663e-12	-0.360046	-0.199558	7.13458e-14	0.5	0.0305274
46.83	-15.5168	-9.98901	3.96701e-12	-0.360021	-0.199542	7.12292e-14	0.5	0.0305274
46.84	-15.5204	-9.99101	3.96772e-12	-0.359996	-0.199526	7.12651e-14	0.5	0.0305274
46.85	-15.524	-9.993	3.96843e-12	-0.359972	-0.19951	7.14323e-14	0.5	0.0305274
46.86	-15.5276	-9.995	3.96915e-12	-0.359947	-0.199494	7.13297e-14	0.5	0.0305274
46.87	-15.5312	-9.99699	3.96985e-12	-0.359922	-0.199478	7.07269e-14	0.5	0.0305274
46.88	-15.5348	-9.99899	3.97056e-12	-0.359898	-0.199462	7.08558e-14	0.5	0.0305274
46.89	-15.5384	-10.001	3.97127e-12	-0.359873	-0.199447	7.07178e-14	0.5	0.0305274
46.9	-15.542	-10.003	3.97198e-12	-0.359848	-0.199431	7.07278e-14	0.5	0.0305274
46.91	-15.5456	-10.005	3.97268e-12	-0.359824	-0.199415	7.06754e-14	0.5	0.0305274
46.92	-15.5492	-10.007	3.97339e-12	-0.359799	-0.199399	7.06822e-14	0.5	0.0305274
46.93	-15.5528	-10.009	3.9741e-12	-0.359775	-0.199383	7.08164e-14	0.5	0.0305274
46.94	-15.5564	-10.011	3.97481e-12	-0.35975	-0.199367	7.07477e-14	0.5	0.0305274
46.95	-15.56	-10.0129	3.97552e-12	-0.359726	-0.199352	7.08382e-14	0.5	0.0305274
46.96	-15.5636	-10.0149	3.97622e-12	-0.359701	-0.199336	7.06708e-14	0.5	0.0305274
46.97	-15.5672	-10.0169	3.97693e-12	-0.359676	-0.19932	7.07394e-14	0.5	0.0305274
46.98	-15.5708	-10.0189	3.97764e-12	-0.359652	-0.199304	7.072e-14	0.5	0.0305274
46.99	-15.5744	-10.0209	3.97835e-12	-0.359627	-0.199288	7.08914e-14	0.5	0.0305274
47	-15.578	-10.0229	3.97905e-12	-0.359603	-0.199273	7.08303e-14	0.5	0.0305274
47.01	-15.5816	-10.0249	3.97976e-12	-0.359578	-0.199257	7.07469e-14	0.5	0.0305274
47.02	-15.5852	-10.0269	3.98047e-12	-0.359554	-0.199241	7.07674e-14	0.5	0.0305274
47.03	-15.5888	-10.0289	3.98118e-12	-0.359529	-0.199225	7.0616e-14	0.5	0.0305274
47.04	-15.5924	-10.0309	3.98188e-12	-0.359505	-0.19921	7.07118e-14	0.5	0.0305274
47.05	-15.596	-10.0329	3.98259e-12	-0.35948	-0.199194	7.08736e-14	0.5	0.0305274
47.06	-15.5996	-10.0349	3.9833e-12	-0.359456	-0.199178	7.09776e-14	0.5	0.0305274
47.07	-15.6032	-10.0369	3.98401e-12	-0.359431	-0.199162	7.04191e-14	0.5	0.0305274
47.08	-15.6067	-10.0388	3.98471e-12	-0.359407	-0.199147	7.03978e-14	0.5	0.0305274
47.09	-15.6103	-10.0408	3.98541e-12	-0.359383	-0.199131	7.03402e-14	0.5	0.0305274
47.1	-15.6139	-10.0428	3.98612e-12	-0.359358	-0.199115	7.04238e-14	0.5	0.0305274
47.11	-15.6175	-10.0448	3.98682e-12	-0.359334	-0.1991	7.02973e-14	0.5	0.0305274
47.12	-15.6211	-10.0468	3.98752e-12	-0.359309	-0.199084	7.01301e-14	0.5	0.0305273
47.13	-15.6247	-10.0488	3.98822e-12	-0.359285	-0.199068	7.02688e-14	0.5	0.0305273
47.14	-15.6283	-10.0508	3.98893e-12	-0.359261	-0.199053	7.04054e-14	0.5	0.0305273
47.15	-15.6319	-10.0528	3.98963e-12	-0.359236	-0.199037	7.05443e-14	0.5	0.0305273
47.16	-15.6355	-10.0548	3.99034e-12	-0.359212	-0.199021	7.03869e-14	0.5	0.0305273
47.17	-15.6391	-10.0568	3.99104e-12	-0.359188	-0.199006	7.03452e-14	0.5	0.0305273
47.18	-15.6427	-10.0588	3.99174e-12	-0.359163	-0.19899	7.03251e-14	0.5	0.0305273
47.19	-15.6463	-10.0607	3.99245e-12	-0.359139	-0.198974	7.02446e-14	0.5	0.0305273
47.2	-15.6499	-10.0627	3.99315e-12	-0.359115	-0.198959	7.00788e-14	0.5	0.0305273
47.21	-15.6534	-10.0647	3.99385e-12	-0.35909	-0.198943	7.01098e-14	0.5	0.0305273
47.22	-15.657	-10.0667	3.99455e-12	-0.359066	-0.198927	6.9969e-14	0.5	0.0305273
47.23	-15.6606	-10.0687	3.99525e-12	-0.359042	-0.198912	6.97984e-14	0.5	0.0305273
47.24	-15.6642	-10.0707	3.99594e-12	-0.359018	-0.198896	6.96864e-14	0.5	0.0305273
47.25	-15.6678	-10.0727	3.99664e-12	-0.358993	-0.198881	6.96871e-14	0.5	0.0305273
